Country Name,Country Code,Year,GDP,Net Migration
Dominican Republic,DOM,2019,88941372558.2397,-35797.0
Algeria,DZA,2019,193459662090.677,-27786.0
East Asia & Pacific (excluding high income),EAP,2019,17222812070662.6,-645228.0
Early-demographic dividend,EAR,2019,11834959859719.9,-3682277.0
East Asia & Pacific,EAS,2019,27040135154758.5,87628.0
Europe & Central Asia (excluding high income),ECA,2019,1498314054530.37,-192835.0
Europe & Central Asia,ECS,2019,23031892537932.9,1850271.0
Ecuador,ECU,2019,107595829000.0,54921.0
"Egypt, Arab Rep.",EGY,2019,318678815489.749,7050.0
Euro area,EMU,2019,13587020300289.4,1315824.0
Spain,ESP,2019,1403496387686.27,464783.0
Estonia,EST,2019,31873748770.0313,5386.0
Ethiopia,ETH,2019,95912607722.3032,-10807.0
European Union,EUU,2019,15808398315797.0,1415454.0
Fragile and conflict affected situations,FCS,2019,1842632114099.19,-1471508.0
Finland,FIN,2019,267014821129.411,15671.0
Fiji,FJI,2019,5444407214.31758,-11873.0
France,FRA,2019,2722793515171.76,71972.0
Faroe Islands,FRO,2019,3266432734.22819,670.0
"Micronesia, Fed. Sts.",FSM,2019,394000000.0,-1360.0
Gabon,GAB,2019,16874405465.391,2233.0
United Kingdom,GBR,2019,2851407164907.81,232727.0
Georgia,GEO,2019,17638337116.9126,-5412.0
Ghana,GHA,2019,68337969247.7067,-21857.0
Guinea,GIN,2019,13442861496.4454,-3240.0
"Gambia, The",GMB,2019,1813609692.49994,-4186.0
Guinea-Bissau,GNB,2019,1588638853.59328,-1395.0
Equatorial Guinea,GNQ,2019,11364133549.7478,14695.0
Greece,GRC,2019,207305649887.019,36762.0
Grenada,GRD,2019,1213485185.18519,-181.0
Greenland,GRL,2019,2997309971.87623,-308.0
Guatemala,GTM,2019,77172317258.6478,-57746.0
Guam,GUM,2019,6355000000.0,-2967.0
Guyana,GUY,2019,5173760191.84652,-20603.0
High income,HIC,2019,57351008372783.0,5053456.0
"Hong Kong SAR, China",HKG,2019,363074545072.389,-7170.0
Honduras,HND,2019,24882225741.8119,-6546.0
Heavily indebted poor countries (HIPC),HPC,2019,805115217775.604,-444013.0
Croatia,HRV,2019,61467582193.6824,-13239.0
Haiti,HTI,2019,15016090929.5125,-34612.0
Hungary,HUN,2019,164020460331.659,34339.0
IBRD only,IBD,2019,31298751631398.9,-2193133.0
IDA & IBRD total,IBT,2019,33801024892359.5,-4539143.0
IDA total,IDA,2019,2501780139643.8,-2346010.0
IDA blend,IDB,2019,1092770923537.26,-1469061.0
Indonesia,IDN,2019,1119099871385.79,-30421.0
IDA only,IDX,2019,1409009216106.54,-876949.0
Isle of Man,IMN,2019,7314967866.28289,237.0
India,IND,2019,2835606256558.19,-978969.0
Ireland,IRL,2019,407124824064.995,29663.0
"Iran, Islamic Rep.",IRN,2019,333519146339.191,-32794.0
Iraq,IRQ,2019,233636097800.338,-43919.0
Iceland,ISL,2019,24681343649.2952,5030.0
Israel,ISR,2019,399651065197.871,16134.0
Italy,ITA,2019,2019606796583.53,46634.0
Jamaica,JAM,2019,15830766570.7266,-10335.0
Jordan,JOR,2019,44503006338.0282,-23156.0
Japan,JPN,2019,5117993853016.51,318190.0
Kazakhstan,KAZ,2019,181667184854.501,2594.0
Kenya,KEN,2019,100378436207.371,-61949.0
Kyrgyz Republic,KGZ,2019,9371275264.36735,47303.0
Cambodia,KHM,2019,36685356407.7206,-57268.0
Kiribati,KIR,2019,216985362.338171,-705.0
St. Kitts and Nevis,KNA,2019,1107855555.55556,-202.0
"Korea, Rep.",KOR,2019,1651422932447.77,128622.0
Kuwait,KWT,2019,140856394870.02,181.0
Latin America & Caribbean (excluding high income),LAC,2019,4803447002170.21,-36692.0
Lao PDR,LAO,2019,18740561512.5555,-10305.0
Lebanon,LBN,2019,51605959131.2741,-266992.0
Liberia,LBR,2019,3319596500.0,-19678.0
Libya,LBY,2019,69254496471.6938,-1352.0
St. Lucia,LCA,2019,2095370370.37037,0.0
Latin America & Caribbean,LCN,2019,5659312361702.86,-863096.0
Least developed countries: UN classification,LDC,2019,1161861647680.34,-1231124.0
Low income,LIC,2019,447114593744.199,264322.0
Liechtenstein,LIE,2019,6436467007.11932,271.0
Sri Lanka,LKA,2019,89014978344.1404,-28426.0
Lower middle income,LMC,2019,6298712117939.3,-3911745.0
Low & middle income,LMY,2019,30495388425380.4,-4066820.0
Lesotho,LSO,2019,2390702295.82777,-6896.0
Late-demographic dividend,LTE,2019,23070237789791.1,-414338.0
Lithuania,LTU,2019,55122066225.796,10665.0
Luxembourg,LUX,2019,69890505323.5842,10503.0
Latvia,LVA,2019,33099503950.847,-3416.0
"Macao SAR, China",MAC,2019,55082293844.1008,8967.0
St. Martin (French part),MAF,2019,652206037.103874,-2682.0
Morocco,MAR,2019,128920266409.458,-91217.0
Monaco,MCO,2019,7383496254.23721,-198.0
Moldova,MDA,2019,11736797054.6965,-41233.0
Madagascar,MDG,2019,14104664678.5063,-2976.0
Maldives,MDV,2019,5726094799.37709,9648.0
Middle East & North Africa,MEA,2019,3598454815841.46,-55952.0
Mexico,MEX,2019,1304106203694.81,-169628.0
Marshall Islands,MHL,2019,232900000.0,-2030.0
Middle income,MIC,2019,30047537869971.5,-4331142.0
North Macedonia,MKD,2019,12606338448.547,-24204.0
Mali,MLI,2019,17280250810.0321,-44373.0
Malta,MLT,2019,16337793530.7788,20302.0
Myanmar,MMR,2019,75065106227.6892,-100783.0
Middle East & North Africa (excluding high income),MNA,2019,1480176106051.1,-20075.0
Montenegro,MNE,2019,5542054181.12616,-4083.0
Mongolia,MNG,2019,14206359017.5143,8660.0
Northern Mariana Islands,MNP,2019,1179000000.0,-1551.0
Mozambique,MOZ,2019,15512759046.672,-49080.0
Mauritania,MRT,2019,7894764885.82312,-3019.0
Mauritius,MUS,2019,14436346979.6355,-5202.0
Malawi,MWI,2019,11051865579.8121,-1837.0
Malaysia,MYS,2019,365177721021.516,203284.0
North America,NAC,2019,23291130648672.5,2162471.0
Namibia,NAM,2019,12541928303.48,19676.0
New Caledonia,NCL,2019,9475655324.59495,-2335.0
Niger,NER,2019,12889555561.2299,-15778.0
Nigeria,NGA,2019,474517490844.461,-99722.0
Nicaragua,NIC,2019,12699028889.666,-19730.0
Netherlands,NLD,2019,928903005576.469,109003.0
Norway,NOR,2019,408742840909.091,25707.0
Nepal,NPL,2019,34186180699.0255,182203.0
Nauru,NRU,2019,124871111.377973,-171.0
New Zealand,NZL,2019,212846907683.439,69770.0
OECD members,OED,2019,54179480252802.3,5032997.0
Oman,OMN,2019,88060858257.4772,-117480.0
Other small states,OSS,2019,198507093590.896,-11.0
Pakistan,PAK,2019,320909472770.669,-1177220.0
Panama,PAN,2019,69778991200.0,10623.0
Peru,PER,2019,228346006003.648,74270.0
Philippines,PHL,2019,376823402244.928,-6208.0
Palau,PLW,2019,281941562.5,-46.0
Papua New Guinea,PNG,2019,24750626040.5917,22978.0
Poland,POL,2019,602683770144.88,7696.0
Pre-demographic dividend,PRE,2019,1428927764664.17,-357440.0
Puerto Rico,PRI,2019,105126400000.0,10623.0
Portugal,PRT,2019,240115970063.019,63031.0
Paraguay,PRY,2019,37925338329.1494,-16263.0
West Bank and Gaza,PSE,2019,17133500000.0,-24733.0
Pacific island small states,PSS,2019,10712120523.0197,-23261.0
Post-demographic dividend,PST,2019,51134888557957.7,4489727.0
French Polynesia,PYF,2019,6022276196.13871,-2816.0
Qatar,QAT,2019,176371267689.082,10557.0
Romania,ROU,2019,251677082534.495,-27909.0
Russian Federation,RUS,2019,1693115002708.32,336494.0
Rwanda,RWA,2019,10349300380.33,-24492.0
South Asia,SAS,2019,3658209765835.5,-3000114.0
Saudi Arabia,SAU,2019,838564800000.0,191582.0
Sudan,SDN,2019,32338079165.2893,-39491.0
Senegal,SEN,2019,23403995992.1354,38386.0
Singapore,SGP,2019,376901649222.451,870.0
Solomon Islands,SLB,2019,1619155017.3924,-1990.0
Sierra Leone,SLE,2019,6523577590.38319,-2238.0
El Salvador,SLV,2019,26881140000.0,-55144.0
San Marino,SMR,2019,1616232125.12587,187.0
Somalia,SOM,2019,8655023960.002,53124.0
Serbia,SRB,2019,53864693664.5568,-18891.0
Sub-Saharan Africa (excluding high income),SSA,2019,1834336253943.3,-171876.0
Sub-Saharan Africa,SSF,2019,1836204944040.04,-170106.0
Small states,SST,2019,247266169547.517,-44946.0
Sao Tome and Principe,STP,2019,412976082.620705,-1716.0
Suriname,SUR,2019,4016040575.08796,191.0
Slovak Republic,SVK,2019,105843498304.094,3128.0
Slovenia,SVN,2019,53909922735.545,16352.0
Sweden,SWE,2019,532169294165.94,72619.0
Eswatini,SWZ,2019,4594818143.27624,-8439.0
Sint Maarten (Dutch part),SXM,2019,1407880446.92737,526.0
Seychelles,SYC,2019,1868690096.73454,1770.0
Syrian Arab Republic,SYR,2019,22583045060.0821,500985.0
Turks and Caicos Islands,TCA,2019,1177285211.72521,1359.0
Chad,TCD,2019,11314951091.7283,-29451.0
East Asia & Pacific (IDA & IBRD countries),TEA,2019,17201604143343.6,-642303.0
Europe & Central Asia (IDA & IBRD countries),TEC,2019,4175889218401.02,108051.0
Togo,TGO,2019,6992700101.37188,-1985.0
Thailand,THA,2019,543976691793.886,5221.0
Tajikistan,TJK,2019,8300813599.3084,-9041.0
Turkmenistan,TKM,2019,45232857142.8571,19735.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,5413333286802.23,-839329.0
Timor-Leste,TLS,2019,2032550400.0,3942.0
Middle East & North Africa (IDA & IBRD countries),TMN,2019,1463042606051.1,4658.0
Tonga,TON,2019,494197841.113077,-1778.0
South Asia (IDA & IBRD),TSA,2019,3658209765835.5,-3000114.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,1836204944040.04,-170106.0
Trinidad and Tobago,TTO,2019,23775659262.5735,-19251.0
Tunisia,TUN,2019,41905642418.825,-19612.0
Turkiye,TUR,2019,761005915750.925,-15690.0
Tuvalu,TUV,2019,54123198.5662913,-343.0
Tanzania,TZA,2019,61026731925.9213,-63602.0
Uganda,UGA,2019,35348155095.4215,107210.0
Ukraine,UKR,2019,153883047509.577,-6908.0
Upper middle income,UMC,2019,23748825752032.2,-419397.0
Uruguay,URY,2019,62222325807.0578,-2899.0
United States,USA,2019,21539982000000.0,1774500.0
Uzbekistan,UZB,2019,67293639798.3996,-9341.0
St. Vincent and the Grenadines,VCT,2019,910766666.666667,-982.0
Virgin Islands (U.S.),VIR,2019,4121000000.0,-2743.0
Viet Nam,VNM,2019,334365270496.667,-2051.0
Vanuatu,VUT,2019,936526267.622513,-652.0
World,WLD,2019,88149850742945.9,0.0
Samoa,WSM,2019,912950466.064906,-2313.0
Kosovo,XKX,2019,7899737577.47286,-28829.0
South Africa,ZAF,2019,389330032224.269,331124.0
Zambia,ZMB,2019,23308667781.2258,18385.0
Zimbabwe,ZWE,2019,25717409842.4479,-103107.0
Aruba,ABW,2020,2481857122.8401,0.0
Africa Eastern and Southern,AFE,2020,933391782089.617,340127.0
Afghanistan,AFG,2020,19955929052.1496,143634.0
Africa Western and Central,AFW,2020,789801651563.294,-39974.0
Angola,AGO,2020,48501561203.5686,7556.0
Albania,ALB,2020,15241458744.8688,-16680.0
Andorra,AND,2020,2891001149.3611,572.0
Arab World,ARB,2020,2562783626987.73,-280925.0
United Arab Emirates,ARE,2020,349473015336.939,92541.0
Argentina,ARG,2020,385740508436.965,292.0
Armenia,ARM,2020,12641698583.2152,-13046.0
American Samoa,ASM,2020,721000000.0,-653.0
Antigua and Barbuda,ATG,2020,1410796296.2963,0.0
Australia,AUS,2020,1328414058378.38,44447.0
Austria,AUT,2020,434397601557.696,39601.0
Azerbaijan,AZE,2020,42693000000.0,1073.0
Burundi,BDI,2020,2649680261.44299,-10189.0
Belgium,BEL,2020,529694473501.791,43777.0
Benin,BEN,2020,15651545208.8783,1729.0
Burkina Faso,BFA,2020,17725010532.5268,-5661.0
Bangladesh,BGD,2020,373979442362.193,-1002522.0
Bulgaria,BGR,2020,70716821234.5967,30167.0
Bahrain,BHR,2020,35837632978.7234,-5048.0
"Bahamas, The",BHS,2020,9958200000.0,0.0
Bosnia and Herzegovina,BIH,2020,20226036564.4129,-26840.0
Belarus,BLR,2020,61371755326.2351,-33954.0
Belize,BLZ,2020,2042850000.0,64.0
Bermuda,BMU,2020,6887147000.0,286.0
Bolivia,BOL,2020,36629843805.0216,-4663.0
Brazil,BRA,2020,1476107231194.11,-78437.0
Barbados,BRB,2020,5168344450.0,0.0
Brunei Darussalam,BRN,2020,12005799664.2691,462.0
Bhutan,BTN,2020,2457604334.15915,287.0
Botswana,BWA,2020,14960291105.9316,-11330.0
Central African Republic,CAF,2020,2326720900.38047,-24745.0
Canada,CAN,2020,1655684730000.19,256592.0
Central Europe and the Baltics,CEB,2020,1678756939339.66,79111.0
Switzerland,CHE,2020,741999406005.627,55523.0
Channel Islands,CHI,2020,9439810775.67214,858.0
Chile,CHL,2020,254042159309.311,26042.0
China,CHN,2020,14687744162801.0,-91577.0
Cote d'Ivoire,CIV,2020,63027852805.4204,-12390.0
Cameroon,CMR,2020,40773241177.0505,-9888.0
"Congo, Dem. Rep.",COD,2020,48716961860.1325,-1633.0
"Congo, Rep.",COG,2020,11468687464.0046,-4472.0
Colombia,COL,2020,270348342541.465,227130.0
Comoros,COM,2020,1225039196.61091,-1766.0
Cabo Verde,CPV,2020,1821565617.6945,-3362.0
Costa Rica,CRI,2020,62395610760.0492,1029.0
Caribbean small states,CSS,2020,31763210392.7783,-2895.0
Cuba,CUB,2020,107351800000.0,-11976.0
Curacao,CUW,2020,2534327597.76536,992.0
Cayman Islands,CYM,2020,5655358021.43209,810.0
Cyprus,CYP,2020,25555093854.2968,9653.0
Czechia,CZE,2020,251109660602.536,4336.0
Germany,DEU,2020,3940142541354.1,203468.0
Djibouti,DJI,2020,3185150981.03207,1300.0
Dominica,DMA,2020,504214814.814815,-225.0
Denmark,DNK,2020,355631021931.621,10851.0
Dominican Republic,DOM,2020,78844656298.1776,-17957.0
Algeria,DZA,2020,164873415325.201,-10798.0
East Asia & Pacific (excluding high income),EAP,2020,17496305186280.5,-105012.0
Early-demographic dividend,EAR,2020,11006437195990.5,-2085062.0
East Asia & Pacific,EAS,2020,27163485040463.8,-27575.0
Europe & Central Asia (excluding high income),ECA,2020,1437142037120.74,-72867.0
Europe & Central Asia,ECS,2020,22286624242751.4,1538379.0
Ecuador,ECU,2020,95865472000.0,-10320.0
"Egypt, Arab Rep.",EGY,2020,383817841547.099,6016.0
Euro area,EMU,2020,13266857904728.0,984118.0
Spain,ESP,2020,1289783836971.21,236854.0
Estonia,EST,2020,31820771493.8974,3694.0
Ethiopia,ETH,2020,107657734392.446,38866.0
European Union,EUU,2020,15504700009593.0,1066639.0
Fragile and conflict affected situations,FCS,2020,1675406927630.4,-403489.0
Finland,FIN,2020,270000311606.226,17504.0
Fiji,FJI,2020,4432466237.09588,-6008.0
France,FRA,2020,2647926055110.05,145593.0
Faroe Islands,FRO,2020,3271813311.5831,548.0
"Micronesia, Fed. Sts.",FSM,2020,372000000.0,-680.0
Gabon,GAB,2020,15342236163.9864,1506.0
United Kingdom,GBR,2020,2696778386607.65,144221.0
Georgia,GEO,2020,16010869215.68,-2738.0
Ghana,GHA,2020,70043099675.68,-291.0
Guinea,GIN,2020,14088693742.9464,-4365.0
"Gambia, The",GMB,2020,1812170891.19069,-1949.0
Guinea-Bissau,GNB,2020,1646400349.84867,-1394.0
Equatorial Guinea,GNQ,2020,9893816007.7398,0.0
Greece,GRC,2020,191362985554.861,6353.0
Grenada,GRD,2020,1043411111.11111,0.0
Greenland,GRL,2020,3082884653.2456,-328.0
Guatemala,GTM,2020,77719464220.73,-23927.0
Guam,GUM,2020,5916000000.0,-244.0
Guyana,GUY,2020,5471256594.72422,-1743.0
High income,HIC,2020,55946257620086.9,1944997.0
"Hong Kong SAR, China",HKG,2020,344943149590.058,-1800.0
Honduras,HND,2020,23352232483.755,-6199.0
Heavily indebted poor countries (HIPC),HPC,2020,813139899187.275,65595.0
Croatia,HRV,2020,57963370885.0798,-8552.0
Haiti,HTI,2020,14508222518.3018,-33850.0
Hungary,HUN,2020,157288955508.176,9147.0
IBRD only,IBD,2020,30114868724300.2,-263060.0
IDA & IBRD total,IBT,2020,32566020356731.5,-1539243.0
IDA total,IDA,2020,2450267402830.47,-1276183.0
IDA blend,IDB,2020,1024076691136.99,-703973.0
Indonesia,IDN,2020,1059054842711.55,-18743.0
IDA only,IDX,2020,1426190711693.48,-572210.0
Isle of Man,IMN,2020,6684225641.02564,219.0
India,IND,2020,2674851578587.27,-73806.0
Ireland,IRL,2020,436555518400.451,15746.0
"Iran, Islamic Rep.",IRN,2020,262186179355.944,-180680.0
Iraq,IRQ,2020,180898797516.874,29858.0
Iceland,ISL,2020,21629953194.0659,2498.0
Israel,ISR,2020,411728563086.632,16573.0
Italy,ITA,2020,1907481094079.23,85281.0
Jamaica,JAM,2020,13812421803.4084,0.0
Jordan,JOR,2020,43700383098.5916,6745.0
Japan,JPN,2020,5055587093501.59,42001.0
Kazakhstan,KAZ,2020,171082365861.423,-8716.0
Kenya,KEN,2020,100657505750.545,-17111.0
Kyrgyz Republic,KGZ,2020,8270468614.24051,54704.0
Cambodia,KHM,2020,34818073901.4851,0.0
Kiribati,KIR,2020,223123620.597516,0.0
St. Kitts and Nevis,KNA,2020,883922222.222222,-202.0
"Korea, Rep.",KOR,2020,1644312831906.17,112631.0
Kuwait,KWT,2020,111045470461.207,-168379.0
Latin America & Caribbean (excluding high income),LAC,2020,4047055896231.79,-95731.0
Lao PDR,LAO,2020,18981805250.2424,-10305.0
Lebanon,LBN,2020,31712128253.7961,-47787.0
Liberia,LBR,2020,3176126300.0,-10107.0
Libya,LBY,2020,46854285440.642,-694.0
St. Lucia,LCA,2020,1499296296.2963,0.0
Latin America & Caribbean,LCN,2020,4805510770575.42,-598237.0
Least developed countries: UN classification,LDC,2020,1172746068478.78,-825923.0
Low income,LIC,2020,442702142538.409,364360.0
Liechtenstein,LIE,2020,6405870210.32293,269.0
Sri Lanka,LKA,2020,84304298770.5329,-29875.0
Lower middle income,LMC,2020,6102312002456.38,-1868159.0
Low & middle income,LMY,2020,29521428086822.8,-1416978.0
Lesotho,LSO,2020,2053699870.07191,-3449.0
Late-demographic dividend,LTE,2020,22553187301005.7,58625.0
Lithuania,LTU,2020,57412038533.2718,19884.0
Luxembourg,LUX,2020,73699366700.2134,6967.0
Latvia,LVA,2020,33379927434.6149,-3147.0
"Macao SAR, China",MAC,2020,25343525935.8358,8842.0
Morocco,MAR,2020,121353645057.144,-35474.0
Monaco,MCO,2020,6730736282.78961,999.0
Moldova,MDA,2020,11530746234.4492,-33405.0
Madagascar,MDG,2020,13051441203.9474,-1480.0
Maldives,MDV,2020,3712604583.36665,9642.0
Middle East & North Africa,MEA,2020,3207935509914.13,-446205.0
Mexico,MEX,2020,1121064767261.88,-147456.0
Marshall Islands,MHL,2020,241800000.0,-2004.0
Middle income,MIC,2020,29078432184056.7,-1781338.0
North Macedonia,MKD,2020,12361036913.8409,-23458.0
Mali,MLI,2020,17465392764.3706,-14962.0
Malta,MLT,2020,16385919535.6742,6904.0
Myanmar,MMR,2020,79006113643.1906,-66213.0
Middle East & North Africa (excluding high income),MNA,2020,1328872852321.83,-92003.0
Montenegro,MNE,2020,4769996866.00758,-3310.0
Mongolia,MNG,2020,13312981429.0891,0.0
Northern Mariana Islands,MNP,2020,866000000.0,-755.0
Mozambique,MOZ,2020,14235420174.1884,-25864.0
Mauritania,MRT,2020,8260752385.23089,-1483.0
Mauritius,MUS,2020,11408106446.3144,-5895.0
Malawi,MWI,2020,11769313597.8545,-2655.0
Malaysia,MYS,2020,337456163961.211,101907.0
North America,NAC,2020,23016676877000.2,586647.0
Namibia,NAM,2020,10583748541.5258,27056.0
New Caledonia,NCL,2020,9454629467.91408,-1181.0
Niger,NER,2020,13744653103.058,-4402.0
Nigeria,NGA,2020,432198898467.795,-14497.0
Nicaragua,NIC,2020,12681569254.2815,-10383.0
Netherlands,NLD,2020,932560861701.17,67598.0
Norway,NOR,2020,367633418886.627,11277.0
Nepal,NPL,2020,33433659301.2466,162139.0
Nauru,NRU,2020,124530027.301054,-214.0
New Zealand,NZL,2020,212697530897.56,42124.0
OECD members,OED,2020,53000805354035.6,2244004.0
Oman,OMN,2020,75909492847.8544,-171635.0
Other small states,OSS,2020,181482110538.085,16583.0
Pakistan,PAK,2020,300425609817.981,-559291.0
Panama,PAN,2020,57059846500.0,5473.0
Peru,PER,2020,201409694755.934,55375.0
Philippines,PHL,2020,361751145451.597,-47014.0
Palau,PLW,2020,258990843.75,0.0
Papua New Guinea,PNG,2020,23848447849.7467,10703.0
Poland,POL,2020,605914237903.742,3920.0
Pre-demographic dividend,PRE,2020,1311363780282.47,178643.0
Puerto Rico,PRI,2020,103130900000.0,-7410.0
Portugal,PRT,2020,229618773422.577,54076.0
Paraguay,PRY,2020,35432178068.1814,-8226.0
West Bank and Gaza,PSE,2020,15531700000.0,-12369.0
Pacific island small states,PSS,2020,9516738321.20753,-12012.0
Post-demographic dividend,PST,2020,50140842033868.0,1868759.0
French Polynesia,PYF,2020,5792545870.80614,-1443.0
Qatar,QAT,2020,144411363345.27,-50433.0
Romania,ROU,2020,252033792712.145,-13202.0
Russian Federation,RUS,2020,1493075894362.14,334094.0
Rwanda,RWA,2020,10174387374.3478,-22251.0
South Asia,SAS,2020,3493120726808.9,-1349792.0
Saudi Arabia,SAU,2020,734271200000.0,-74725.0
Sudan,SDN,2020,27034593750.0,-65933.0
Senegal,SEN,2020,24530513037.7518,33848.0
Singapore,SGP,2020,349488382610.662,-145556.0
Solomon Islands,SLB,2020,1536145814.17007,1556.0
Sierra Leone,SLE,2020,6688594757.62129,1292.0
El Salvador,SLV,2020,24921190000.0,-25213.0
San Marino,SMR,2020,1544714493.24409,247.0
Somalia,SOM,2020,8628393719.99922,77259.0
Serbia,SRB,2020,55874017668.998,-10220.0
Sub-Saharan Africa (excluding high income),SSA,2020,1721810881901.34,298427.0
Sub-Saharan Africa,SSF,2020,1723193433652.91,300153.0
Small states,SST,2020,222762059252.071,1676.0
Sao Tome and Principe,STP,2020,471229484.607144,0.0
Suriname,SUR,2020,2911807496.20227,-296.0
Slovak Republic,SVK,2020,107732602896.441,4350.0
Slovenia,SVN,2020,53384760135.1581,28514.0
Sweden,SWE,2020,545147614972.141,37302.0
Eswatini,SWZ,2020,4105756862.55271,-4242.0
Sint Maarten (Dutch part),SXM,2020,1236428100.55866,519.0
Seychelles,SYC,2020,1382551751.56908,1726.0
Syrian Arab Republic,SYR,2020,12047752036.091,269050.0
Turks and Caicos Islands,TCA,2020,774653669.315186,682.0
Chad,TCD,2020,10715396042.3343,36605.0
East Asia & Pacific (IDA & IBRD countries),TEA,2020,17474730731538.4,-103641.0
Europe & Central Asia (IDA & IBRD countries),TEC,2020,3916846154218.45,273560.0
Togo,TGO,2020,7400284167.78479,-986.0
Thailand,THA,2020,500461898480.246,32277.0
Tajikistan,TJK,2020,8133963550.65742,-3564.0
Turkmenistan,TKM,2020,45818000000.0,19913.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,4561922258737.73,-579889.0
Timor-Leste,TLS,2020,2162619200.0,3793.0
Middle East & North Africa (IDA & IBRD countries),TMN,2020,1313341152321.83,-79634.0
Tonga,TON,2020,496856295.76752,-1807.0
South Asia (IDA & IBRD),TSA,2020,3493120726808.9,-1349792.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,1723193433652.91,300153.0
Trinidad and Tobago,TTO,2020,20807716174.0546,427.0
